datetime,vol,op,comp1p,comp2p,comp3p,hour,day_of_week,month
2023-08-11 15:00:00,68.64,1.891219,1.857,1.885,1.893,15,4,8
2023-08-11 16:00:00,60.3,1.878653,1.8355,1.859,1.8455,16,4,8
2023-08-11 17:00:00,46.63,1.85884,1.820666667,1.8315,1.844,17,4,8
2023-08-11 18:00:00,130.66,1.826234,1.812833333,1.819,1.817666667,18,4,8
2023-08-11 19:00:00,68.45,1.858899,1.8235,1.8345,1.834,19,4,8
2023-08-11 20:00:00,37.02,1.848903,1.820166667,1.829,1.8335,20,4,8
2023-08-12 06:00:00,27.07,1.829149,1.8445833335000001,1.8639999999999999,1.86125,6,5,8
2023-08-12 07:00:00,10.59,1.888887,1.869,1.899,1.889,7,5,8
2023-08-12 08:00:00,122.55,1.889631,1.869,1.892,1.880166667,8,5,8
2023-08-12 09:00:00,77.85,1.942199,1.898166667,1.9235,1.934,9,5,8
2023-08-12 11:00:00,39.84,1.879189,1.857,1.868,1.8725,11,5,8
2023-08-12 12:00:00,43.66,1.918756,1.875333333,1.913,1.925666667,12,5,8
2023-08-12 13:00:00,56.4,1.918875,1.8825,1.909,1.916,13,5,8
2023-08-12 14:00:00,29.97,1.889066,1.869,1.889,1.894,14,5,8
2023-08-12 15:00:00,7.74,1.938629,1.901166667,1.8995,1.930333333,15,5,8
2023-08-12 16:00:00,64.41,1.885555,1.857666667,1.882,1.8815,16,5,8
2023-08-12 18:00:00,10.82,1.849855,1.832,1.844,1.833666667,18,5,8
2023-08-12 19:00:00,83.58,1.863897,1.8335,1.8605,1.844,19,5,8
2023-08-12 21:00:00,38.27,1.828911,1.8125,1.8235,1.849,21,5,8
2023-08-13 09:00:00,143.79,1.888917,1.848166667,1.959,1.884,9,6,8
2023-08-13 10:00:00,29.66,1.888352,1.869,1.959,1.880166667,10,6,8
2023-08-13 11:00:00,10.65,1.879367,1.869,1.959,1.874666667,11,6,8
2023-08-13 12:00:00,25.84,1.938927,1.886333333,1.9685,1.925666667,12,6,8
2023-08-13 13:00:00,21.85,1.928871,1.909,1.969,1.928,13,6,8
2023-08-13 14:00:00,9.85,1.929347,1.887,1.984,1.898666667,14,6,8
2023-08-13 15:00:00,25.26,1.938986,1.909833333,2.029,1.934666667,15,6,8
2023-08-13 16:00:00,47.82,1.918875,1.910166667,2.029,1.919,16,6,8
2023-08-13 17:00:00,96.26,1.946334,1.903166667,2.059,1.910666667,17,6,8
2023-08-13 18:00:00,39.96,1.899002,1.877666667,2.059,1.869333333,18,6,8
2023-08-13 19:00:00,42.85,1.908919,1.8835,2.099,1.874,19,6,8
2023-08-13 20:00:00,142.89,1.880597,1.871333333,2.099,1.879,20,6,8
2023-08-13 21:00:00,111.77,1.87901,1.869,2.099,1.879,21,6,8
2023-08-14 08:00:00,43.55,1.888471,1.879,1.892,1.889,8,0,8
2023-08-14 09:00:00,25.65,1.949458,1.908166667,1.9255,1.944,9,0,8
2023-08-14 10:00:00,82.66,1.938748,1.900333333,1.917,1.9195,10,0,8
2023-08-14 11:00:00,5.24,1.90757,1.857,1.88,1.873666667,11,0,8
2023-08-14 12:00:00,39.47,1.928911,1.866666667,1.9315,1.925666667,12,0,8
2023-08-14 14:00:00,51.93,1.908958,1.861,1.9075,1.872,14,0,8
2023-08-14 15:00:00,79.3,1.902453,1.869833333,1.882,1.891,15,0,8
2023-08-14 17:00:00,155.73,1.844786,1.820666667,1.8475,1.844,17,0,8
2023-08-14 18:00:00,314.53,1.819113,1.818333333,1.8325,1.826333333,18,0,8
2023-08-14 19:00:00,86.2,1.84573,1.8335,1.8515,1.844,19,0,8
2023-08-14 20:00:00,37.7,1.859197,1.839,1.845,1.849,20,0,8
2023-08-14 21:00:00,124.68,1.83329,1.8135,1.814,1.849,21,0,8
2023-08-15 06:00:00,20.09,1.828435,1.845666667,1.874423729,1.889,6,1,8
2023-08-15 09:00:00,2.67,1.947673,1.908166667,1.9245,1.944,9,1,8
2023-08-15 10:00:00,40.87,1.929347,1.900333333,1.917,1.920166667,10,1,8
2023-08-15 11:00:00,75.12,1.888947,1.860333333,1.875,1.875833333,11,1,8
2023-08-15 12:00:00,69.25,1.894337,1.866666667,1.9285,1.935666667,12,1,8
2023-08-15 13:00:00,57.25,1.908998,1.878,1.925,1.918333333,13,1,8
2023-08-15 14:00:00,55.88,1.879129,1.845833333,1.8995,1.875166667,14,1,8
2023-08-15 15:00:00,55.46,1.91943,1.873833333,1.884,1.913,15,1,8
2023-08-15 17:00:00,76.93,1.868776,1.830666667,1.868,1.874,17,1,8
2023-08-15 18:00:00,159.85,1.85895,1.828333333,1.848,1.848666667,18,1,8
2023-08-15 19:00:00,89.04,1.872386,1.8435,1.848,1.854,19,1,8
2023-08-15 20:00:00,84.32,1.869048,1.831333333,1.837,1.848,20,1,8
2023-08-15 21:00:00,234.07,1.821057,1.820333333,1.8135,1.839,21,1,8
2023-08-16 06:00:00,12.04,1.818558,1.852333333,1.869338983,1.889,6,2,8
2023-08-16 07:00:00,65.23,1.87901,1.876833333,1.889,1.889,7,2,8
2023-08-16 08:00:00,41.76,1.87901,1.8625,1.882,1.863666667,8,2,8
2023-08-16 09:00:00,4.42,1.90876,1.868166667,1.9265,1.904,9,2,8
2023-08-16 10:00:00,25.31,1.909355,1.878666667,1.913,1.8825,10,2,8
2023-08-16 11:00:00,119.82,1.87901,1.849333333,1.8495,1.864666667,11,2,8
2023-08-16 12:00:00,65.55,1.884984,1.844,1.888,1.925666667,12,2,8
2023-08-16 13:00:00,26.47,1.889006,1.8635,1.8875,1.9105,13,2,8
2023-08-16 14:00:00,41.32,1.879129,1.839166667,1.8805,1.8785,14,2,8
2023-08-16 15:00:00,29.44,1.913996,1.867833333,1.8925,1.911,15,2,8
2023-08-16 16:00:00,54.55,1.869014,1.847666667,1.874,1.843666667,16,2,8
2023-08-16 17:00:00,216.48,1.85759,1.840666667,1.8625,1.864,17,2,8
2023-08-16 18:00:00,56.09,1.846315,1.830833333,1.8355,1.829,18,2,8
2023-08-16 19:00:00,110.05,1.861547,1.8335,1.857,1.844,19,2,8
2023-08-16 20:00:00,60.54,1.851918,1.839,1.8565,1.849,20,2,8
2023-08-16 21:00:00,10.82,1.849855,1.8125,1.83,1.849,21,2,8
2023-08-17 07:00:00,9.15,1.868776,1.874666667,1.889,1.889,7,3,8
2023-08-17 08:00:00,53.46,1.869411,1.854666667,1.875,1.860333333,8,3,8
2023-08-17 09:00:00,44.12,1.908701,1.868166667,1.929,1.904,9,3,8
2023-08-17 10:00:00,16.78,1.908998,1.878666667,1.921,1.8825,10,3,8
2023-08-17 11:00:00,27.0,1.889006,1.8635,1.8755,1.868,11,3,8
2023-08-17 12:00:00,12.96,1.929109,1.885333333,1.928,1.925666667,12,3,8
2023-08-17 14:00:00,28.98,1.838788,1.831666667,1.847,1.8415,14,3,8
2023-08-17 15:00:00,114.91,1.898923,1.849833333,1.879,1.876833333,15,3,8
2023-08-17 16:00:00,94.93,1.871424,1.847166667,1.868,1.8455,16,3,8
2023-08-17 17:00:00,47.8,1.868836,1.822166667,1.8455,1.844,17,3,8
2023-08-17 18:00:00,180.51,1.818915,1.818333333,1.83,1.820833333,18,3,8
2023-08-17 19:00:00,72.42,1.842318,1.8335,1.8505,1.834,19,3,8
2023-08-17 20:00:00,66.96,1.838788,1.830166667,1.846,1.839,20,3,8
2023-08-17 21:00:00,44.86,1.839026,1.820166667,1.838,1.839,21,3,8
2023-08-18 06:00:00,85.48,1.872187,1.859,1.864423729,1.889,6,4,8
2023-08-18 08:00:00,115.0,1.889284,1.870333333,1.889,1.867,8,4,8
2023-08-18 09:00:00,31.01,1.919113,1.868166667,1.928,1.904,9,4,8
2023-08-18 10:00:00,61.96,1.902532,1.878666667,1.9145,1.8825,10,4,8
2023-08-18 11:00:00,90.44,1.877562,1.854666667,1.878,1.868,11,4,8
2023-08-18 12:00:00,43.52,1.92899,1.867,1.928,1.925666667,12,4,8
2023-08-18 14:00:00,45.16,1.899002,1.8415,1.9055,1.856333333,14,4,8
2023-08-18 15:00:00,23.16,1.899002,1.869833333,1.889,1.891,15,4,8
2023-08-18 16:00:00,38.79,1.828911,1.8345,1.8565,1.827166667,16,4,8
2023-08-18 17:00:00,31.49,1.849022,1.820666667,1.8475,1.844,17,4,8
2023-08-18 18:00:00,155.24,1.818796,1.818333333,1.83,1.8225,18,4,8
2023-08-18 19:00:00,113.53,1.858851,1.8335,1.857,1.844,19,4,8
2023-08-18 20:00:00,128.92,1.858899,1.839,1.856,1.849,20,4,8
2023-08-18 21:00:00,65.16,1.848546,1.821333333,1.849,1.849,21,4,8
2023-08-19 07:00:00,38.46,1.899121,1.879,1.889,1.899,7,5,8
2023-08-19 08:00:00,24.13,1.898645,1.879,1.889,1.890166667,8,5,8
2023-08-19 09:00:00,81.16,1.940979,1.908166667,1.916,1.944,9,5,8
2023-08-19 10:00:00,12.95,1.948982,1.893666667,1.909,1.9195,10,5,8
2023-08-19 11:00:00,121.23,1.874161,1.8515,1.885,1.878166667,11,5,8
2023-08-19 13:00:00,26.45,1.918875,1.888,1.943,1.913666667,13,5,8
2023-08-19 14:00:00,31.56,1.905507,1.843666667,1.9205,1.882,14,5,8
2023-08-19 15:00:00,10.42,1.919708,1.879833333,1.933,1.907,15,5,8
2023-08-19 16:00:00,41.88,1.849141,1.862333333,1.9125,1.890333333,16,5,8
2023-08-19 17:00:00,104.68,1.863957,1.850666667,1.887,1.884,17,5,8
2023-08-19 18:00:00,116.51,1.878748,1.848333333,1.8645,1.867333333,18,5,8
2023-08-19 19:00:00,43.38,1.892616,1.8635,1.866,1.874,19,5,8
2023-08-19 20:00:00,77.63,1.866337,1.851333333,1.8515,1.868,20,5,8
2023-08-19 21:00:00,50.06,1.828911,1.814666667,1.8155,1.859,21,5,8
2023-08-20 06:00:00,22.96,1.828971,1.8264166670000002,1.8457499999999998,1.8665,6,6,8
2023-08-20 09:00:00,35.35,1.87897,1.838166667,1.876,1.874,9,6,8
2023-08-20 10:00:00,175.14,1.878772,1.859,1.879,1.870166667,10,6,8
2023-08-20 11:00:00,21.53,1.853187,1.8325,1.8705,1.8525,11,6,8
2023-08-20 12:00:00,169.03,1.880577,1.855333333,1.919,1.905666667,12,6,8
2023-08-20 13:00:00,82.07,1.899062,1.879,1.916,1.9025,13,6,8
2023-08-20 14:00:00,15.81,1.899716,1.826,1.9085,1.882,14,6,8
2023-08-20 16:00:00,10.66,1.878653,1.8415,1.8905,1.870333333,16,6,8
2023-08-20 17:00:00,60.54,1.859137,1.830666667,1.8895,1.864,17,6,8
2023-08-20 18:00:00,42.15,1.859177,1.828,1.866,1.847333333,18,6,8
2023-08-20 19:00:00,82.94,1.864195,1.8435,1.889,1.854,19,6,8
2023-08-20 20:00:00,21.99,1.869133,1.849,1.882,1.859,20,6,8
2023-08-20 21:00:00,73.65,1.848963,1.8225,1.836,1.859,21,6,8
2023-08-21 07:00:00,10.56,1.898764,1.819,1.889,1.859,7,0,8
2023-08-21 08:00:00,35.22,1.839026,1.819,1.879,1.859,8,0,8
2023-08-21 09:00:00,13.87,1.894956,1.833166667,1.896,1.8725,9,0,8
2023-08-21 10:00:00,18.56,1.888887,1.869,1.897,1.886833333,10,0,8
2023-08-21 11:00:00,52.65,1.875599,1.8625,1.876,1.874666667,11,0,8
2023-08-21 12:00:00,20.93,1.902929,1.856666667,1.935,1.925666667,12,0,8
2023-08-21 13:00:00,47.37,1.898705,1.879,1.931,1.914833333,13,0,8
2023-08-21 14:00:00,89.6,1.895027,1.861333333,1.9095,1.893,14,0,8
2023-08-21 15:00:00,10.42,1.937915,1.895,1.9165,1.923,15,0,8
2023-08-21 16:00:00,61.17,1.902453,1.870833333,1.8985,1.8925,16,0,8
2023-08-21 17:00:00,79.68,1.908939,1.860666667,1.895,1.894,17,0,8
2023-08-21 18:00:00,117.79,1.858661,1.851833333,1.86,1.848333333,18,0,8
2023-08-21 19:00:00,16.06,1.869371,1.8435,1.861,1.854,19,0,8
2023-08-21 20:00:00,49.01,1.863927,1.840166667,1.843,1.8535,20,0,8
2023-08-21 21:00:00,76.61,1.839294,1.810333333,1.813,1.849,21,0,8
2023-08-22 06:00:00,4.92,1.828435,1.842333333,1.874423729,1.889,6,1,8
2023-08-22 08:00:00,18.92,1.888768,1.869,1.897,1.880166667,8,1,8
2023-08-22 09:00:00,56.11,1.942397,1.898166667,1.9285,1.934,9,1,8
2023-08-22 10:00:00,10.31,1.938986,1.901333333,1.9165,1.919833333,10,1,8
2023-08-22 11:00:00,62.1,1.898962,1.883666667,1.8785,1.9035,11,1,8
2023-08-22 12:00:00,13.38,1.868538,1.876666667,1.921,1.965666667,12,1,8
2023-08-22 13:00:00,90.33,1.918994,1.8825,1.917,1.948333333,13,1,8
2023-08-22 14:00:00,50.12,1.868776,1.845833333,1.9075,1.885333333,14,1,8
2023-08-22 15:00:00,46.1,1.908879,1.879,1.9155,1.915,15,1,8
2023-08-22 16:00:00,113.4,1.895004,1.856333333,1.894,1.891,16,1,8
2023-08-22 17:00:00,196.85,1.848617,1.820666667,1.8775,1.884,17,1,8
2023-08-22 18:00:00,145.17,1.849284,1.818333333,1.855,1.838333333,18,1,8
2023-08-22 19:00:00,101.59,1.862755,1.8335,1.864,1.844,19,1,8
2023-08-22 20:00:00,100.35,1.885049,1.8335,1.8535,1.840166667,20,1,8
2023-08-22 21:00:00,134.09,1.824062,1.806666667,1.809,1.839,21,1,8
2023-08-23 07:00:00,57.11,1.891624,1.797666667,1.899,1.839,7,2,8
2023-08-23 08:00:00,32.92,1.808265,1.8225,1.876,1.825833333,8,2,8
2023-08-23 09:00:00,11.12,1.868419,1.828166667,1.866,1.864,9,2,8
2023-08-23 10:00:00,71.99,1.869014,1.849,1.869,1.860166667,10,2,8
2023-08-23 11:00:00,62.8,1.859018,1.827,1.866,1.850333333,11,2,8
2023-08-23 12:00:00,64.15,1.888927,1.844,1.926,1.885666667,12,2,8
2023-08-23 13:00:00,57.41,1.888947,1.869,1.921,1.888,13,2,8
2023-08-23 14:00:00,17.38,1.870085,1.851333333,1.896,1.883,14,2,8
2023-08-23 15:00:00,4.55,1.867348,1.881833333,1.896,1.917,15,2,8
2023-08-23 16:00:00,57.93,1.882263,1.845666667,1.878,1.871666667,16,2,8
2023-08-23 17:00:00,16.15,1.883711,1.820666667,1.8435,1.884,17,2,8
2023-08-23 18:00:00,92.08,1.819004,1.816166667,1.821,1.833,18,2,8
2023-08-23 19:00:00,48.58,1.850599,1.8235,1.847,1.834,19,2,8
2023-08-23 20:00:00,71.46,1.849141,1.829,1.8415,1.839,20,2,8
2023-08-23 21:00:00,127.24,1.808879,1.8025,1.809,1.839,21,2,8
2023-08-24 06:00:00,30.84,1.808919,1.845666667,1.861881356,1.889,6,3,8
2023-08-24 07:00:00,63.05,1.889125,1.879,1.889,1.889,7,3,8
2023-08-24 08:00:00,59.91,1.888927,1.8735,1.889,1.886833333,8,3,8
2023-08-24 09:00:00,12.88,1.948506,1.898166667,1.901,1.934,9,3,8
2023-08-24 10:00:00,35.55,1.888887,1.874833333,1.889,1.908,10,3,8
2023-08-24 11:00:00,34.51,1.885277,1.864666667,1.8685,1.879,11,3,8
2023-08-24 12:00:00,83.76,1.919054,1.875333333,1.9185,1.945666667,12,3,8
2023-08-24 13:00:00,10.48,1.909831,1.8935,1.913,1.932666667,13,3,8
2023-08-24 14:00:00,91.91,1.913877,1.872666667,1.8885,1.906,14,3,8
2023-08-24 15:00:00,105.98,1.937058,1.893833333,1.9025,1.935,15,3,8
2023-08-24 16:00:00,81.77,1.892457,1.862333333,1.8815,1.8885,16,3,8
2023-08-24 17:00:00,47.66,1.898407,1.840666667,1.8585,1.894,17,3,8
2023-08-24 18:00:00,149.93,1.838931,1.838333333,1.844,1.853,18,3,8
2023-08-24 19:00:00,125.08,1.870109,1.8535,1.851,1.864,19,3,8
2023-08-24 20:00:00,52.35,1.879208,1.841666667,1.845,1.858,20,3,8
2023-08-24 21:00:00,38.88,1.848903,1.816666667,1.816,1.849,21,3,8
2023-08-25 06:00:00,69.88,1.848863,1.845666667,1.861881356,1.889,6,4,8
2023-08-25 07:00:00,7.94,1.889839,1.879,1.889,1.889,7,4,8
2023-08-25 08:00:00,22.2,1.888887,1.879,1.889,1.889,8,4,8
2023-08-25 09:00:00,88.97,1.934167,1.908166667,1.925,1.944,9,4,8
2023-08-25 10:00:00,36.68,1.933988,1.9025,1.917,1.925166667,10,4,8
2023-08-25 11:00:00,106.11,1.903941,1.879333333,1.8715,1.9035,11,4,8
2023-08-25 12:00:00,94.87,1.929085,1.874,1.917,1.965666667,12,4,8
2023-08-25 13:00:00,154.51,1.911235,1.888,1.915,1.948333333,13,4,8
2023-08-25 14:00:00,99.6,1.898883,1.843666667,1.898,1.879833333,14,4,8
2023-08-25 15:00:00,27.09,1.908641,1.875833333,1.905,1.907,15,4,8
2023-08-25 16:00:00,84.88,1.895591,1.847666667,1.888,1.872666667,16,4,8
2023-08-25 17:00:00,60.19,1.869014,1.840666667,1.878,1.864,17,4,8
2023-08-25 18:00:00,31.03,1.869193,1.838333333,1.8615,1.855833333,18,4,8
2023-08-25 19:00:00,109.47,1.880938,1.8535,1.8705,1.864,19,4,8
2023-08-25 20:00:00,27.05,1.873953,1.859,1.857,1.869,20,4,8
2023-08-25 21:00:00,35.66,1.82903,1.823666667,1.829,1.869,21,4,8
2023-08-26 07:00:00,4.7,1.908998,1.899,1.919,1.909,7,5,8
2023-08-26 08:00:00,68.65,1.892219,1.866,1.87,1.894833333,8,5,8
2023-08-26 09:00:00,41.31,1.919054,1.868166667,1.889,1.914,9,5,8
2023-08-26 10:00:00,98.79,1.895511,1.871333333,1.889,1.891,10,5,8
2023-08-26 11:00:00,81.4,1.872425,1.8425,1.8855,1.8625,11,5,8
2023-08-26 12:00:00,49.59,1.919192,1.874,1.915,1.915666667,12,5,8
2023-08-26 13:00:00,30.06,1.918677,1.888,1.909,1.913666667,13,5,8
2023-08-26 14:00:00,106.36,1.898843,1.843666667,1.913,1.882,14,5,8
2023-08-26 15:00:00,12.08,1.918875,1.8755,1.907,1.906833333,15,5,8
2023-08-26 16:00:00,30.62,1.878653,1.853,1.888,1.874833333,16,5,8
2023-08-26 17:00:00,17.09,1.879248,1.850666667,1.8725,1.874,17,5,8
2023-08-26 19:00:00,74.38,1.892338,1.8635,1.869,1.874,19,5,8
2023-08-26 20:00:00,96.59,1.888649,1.860166667,1.864,1.8735,20,5,8
2023-08-26 21:00:00,58.39,1.848844,1.841333333,1.849,1.869,21,5,8
2023-08-27 07:00:00,29.74,1.908998,1.85475,1.8824999999999998,1.8915,7,6,8
2023-08-27 09:00:00,102.61,1.898794,1.868166667,1.916,1.914,9,6,8
2023-08-27 10:00:00,2.42,1.907927,1.889,1.917,1.901333333,10,6,8
2023-08-27 11:00:00,77.61,1.848982,1.844833333,1.8965,1.874833333,11,6,8
2023-08-27 12:00:00,29.71,1.884008,1.874,1.925,1.915666667,12,6,8
2023-08-27 13:00:00,37.38,1.919192,1.899,1.927,1.918,13,6,8
2023-08-27 14:00:00,114.2,1.918935,1.846,1.9265,1.902,14,6,8
2023-08-27 15:00:00,64.78,1.919113,1.879833333,1.928,1.9225,15,6,8
2023-08-27 16:00:00,39.57,1.899121,1.862333333,1.9085,1.890333333,16,6,8
2023-08-27 17:00:00,10.69,1.87901,1.850666667,1.898,1.884,17,6,8
2023-08-27 18:00:00,155.67,1.87901,1.848333333,1.881,1.867333333,18,6,8
2023-08-27 19:00:00,37.03,1.888887,1.8635,1.891,1.874,19,6,8
2023-08-27 20:00:00,109.83,1.884984,1.869,1.884,1.879,20,6,8
2023-08-27 21:00:00,21.42,1.868776,1.8425,1.8515,1.879,21,6,8
2023-08-28 06:00:00,10.7,1.86949,1.839,1.897305085,1.849,6,0,8
2023-08-28 07:00:00,86.02,1.909038,1.839,1.919,1.849,7,0,8
2023-08-28 08:00:00,36.36,1.884246,1.839,1.902,1.849,8,0,8
2023-08-28 09:00:00,7.78,1.908879,1.853166667,1.916,1.891333333,9,0,8
2023-08-28 10:00:00,76.44,1.908879,1.889,1.909,1.906833333,10,0,8
2023-08-28 11:00:00,135.97,1.868925,1.863,1.868,1.8825,11,0,8
2023-08-28 12:00:00,21.01,1.918875,1.876,1.917,1.935666667,12,0,8
2023-08-28 13:00:00,20.85,1.918756,1.8935,1.917,1.924833333,13,0,8
2023-08-28 14:00:00,47.78,1.888828,1.867666667,1.894,1.903,14,0,8
2023-08-28 15:00:00,63.1,1.919232,1.883,1.8945,1.933,15,0,8
2023-08-28 16:00:00,107.08,1.894034,1.858333333,1.886,1.878666667,16,0,8
2023-08-28 17:00:00,30.18,1.889006,1.860666667,1.8685,1.884,17,0,8
2023-08-28 18:00:00,149.3,1.870759,1.8475,1.8555,1.849,18,0,8
2023-08-28 19:00:00,198.69,1.879095,1.8535,1.864,1.864,19,0,8
2023-08-28 20:00:00,34.39,1.877939,1.850166667,1.8515,1.8635,20,0,8
2023-08-28 21:00:00,82.12,1.82903,1.8225,1.829,1.859,21,0,8
2023-08-29 06:00:00,36.68,1.82903,1.865666667,1.88459322,1.909,6,1,8
2023-08-29 09:00:00,30.95,1.929942,1.878166667,1.9405,1.924,9,1,8
2023-08-29 10:00:00,20.85,1.918756,1.899,1.9345,1.911333333,10,1,8
2023-08-29 11:00:00,132.69,1.896884,1.881333333,1.905,1.898,11,1,8
2023-08-29 12:00:00,105.81,1.932064,1.896666667,1.9585,1.955666667,12,1,8
2023-08-29 13:00:00,138.48,1.93494,1.903,1.955,1.941166667,13,1,8
2023-08-29 14:00:00,9.48,1.899121,1.885,1.916,1.903,14,1,8
2023-08-29 15:00:00,84.68,1.942818,1.901833333,1.939,1.935,15,1,8
2023-08-29 16:00:00,163.82,1.901531,1.857666667,1.909,1.884333333,16,1,8
2023-08-29 17:00:00,143.82,1.880795,1.850666667,1.91,1.874,17,1,8
2023-08-29 18:00:00,84.18,1.848963,1.846166667,1.87,1.847666667,18,1,8
2023-08-29 19:00:00,142.78,1.878931,1.8535,1.882,1.864,19,1,8
2023-08-29 20:00:00,152.09,1.873227,1.859,1.873,1.869,20,1,8
2023-08-29 21:00:00,70.42,1.859018,1.8325,1.839,1.869,21,1,8
2023-08-30 06:00:00,18.55,1.858423,1.852333333,1.891881356,1.909,6,2,8
2023-08-30 07:00:00,52.9,1.909117,1.899,1.919,1.909,7,2,8
2023-08-30 08:00:00,26.28,1.908998,1.894666667,1.912,1.909,8,2,8
2023-08-30 10:00:00,105.07,1.938927,1.920166667,1.935,1.9375,10,2,8
2023-08-30 11:00:00,93.19,1.911116,1.893,1.9035,1.9125,11,2,8
2023-08-30 12:00:00,28.1,1.958978,1.899,1.9585,1.965666667,12,2,8
2023-08-30 13:00:00,35.9,1.939046,1.897666667,1.955,1.949666667,13,2,8
2023-08-30 14:00:00,72.2,1.888887,1.8515,1.9155,1.905333333,14,2,8
2023-08-30 15:00:00,75.88,1.898764,1.867,1.941,1.941,15,2,8
2023-08-30 16:00:00,79.58,1.875837,1.847666667,1.893,1.864333333,16,2,8
2023-08-30 17:00:00,169.82,1.8688,1.840666667,1.8875,1.864,17,2,8
2023-08-30 18:00:00,71.38,1.863957,1.836333333,1.859,1.837666667,18,2,8
2023-08-30 19:00:00,235.35,1.869031,1.8435,1.877,1.854,19,2,8
2023-08-30 20:00:00,85.99,1.862469,1.849,1.869,1.859,20,2,8
2023-08-30 21:00:00,174.62,1.839002,1.825833333,1.8295,1.859,21,2,8
2023-08-31 06:00:00,71.83,1.858899,1.862333333,1.871881356,1.899,6,3,8
2023-08-31 07:00:00,36.9,1.8992,1.889,1.899,1.899,7,3,8
2023-08-31 08:00:00,125.38,1.899121,1.886833333,1.899,1.899,8,3,8
2023-08-31 09:00:00,41.6,1.954218,1.908166667,1.94,1.954,9,3,8
2023-08-31 10:00:00,86.88,1.939373,1.920166667,1.936,1.936166667,10,3,8
2023-08-31 11:00:00,75.52,1.90876,1.8925,1.9095,1.9125,11,3,8
2023-08-31 12:00:00,45.71,1.933988,1.888333333,1.955,1.965666667,12,3,8
2023-08-31 13:00:00,152.56,1.926967,1.8925,1.953,1.948333333,13,3,8
2023-08-31 14:00:00,55.53,1.888689,1.846,1.911,1.905333333,14,3,8
2023-08-31 15:00:00,140.89,1.900882,1.859,1.949,1.941,15,3,8
2023-08-31 17:00:00,110.53,1.840978,1.830333333,1.8615,1.854,17,3,8
2023-08-31 18:00:00,179.55,1.847118,1.828333333,1.838,1.833,18,3,8
2023-08-31 19:00:00,105.42,1.860803,1.8435,1.867,1.854,19,3,8
2023-08-31 20:00:00,48.15,1.864195,1.849,1.869,1.859,20,3,8
2023-08-31 21:00:00,62.33,1.858899,1.8225,1.8425,1.859,21,3,8
2023-09-01 07:00:00,41.45,1.898764,1.889,1.899,1.899,7,4,9
2023-09-01 08:00:00,15.8,1.898645,1.8835,1.899,1.896833333,8,4,9
2023-09-01 09:00:00,73.03,1.915503,1.908166667,1.956,1.944,9,4,9
2023-09-01 10:00:00,51.23,1.918935,1.9025,1.954,1.925166667,10,4,9
2023-09-01 11:00:00,144.6,1.90876,1.899,1.903,1.906833333,11,4,9
2023-09-01 12:00:00,52.95,1.935535,1.892333333,1.9385,1.965666667,12,4,9
2023-09-01 13:00:00,44.7,1.912052,1.887,1.9375,1.948333333,13,4,9
2023-09-01 14:00:00,80.91,1.858899,1.834333333,1.9065,1.874666667,14,4,9
2023-09-01 15:00:00,63.72,1.898883,1.829,1.899,1.890333333,15,4,9
2023-09-01 16:00:00,131.3,1.833939,1.818333333,1.86,1.837,16,4,9
2023-09-01 17:00:00,170.11,1.836221,1.820666667,1.854,1.844,17,4,9
2023-09-01 18:00:00,150.22,1.840553,1.823666667,1.842,1.838166667,18,4,9
2023-09-01 19:00:00,59.12,1.859097,1.8435,1.87,1.854,19,4,9
2023-09-01 20:00:00,56.25,1.865999,1.849,1.866,1.859,20,4,9
2023-09-01 21:00:00,56.48,1.859137,1.813666667,1.8365,1.859,21,4,9
2023-09-02 06:00:00,21.15,1.858364,1.8513333335,1.87275,1.879,6,5,9
2023-09-02 07:00:00,38.7,1.899002,1.889,1.909,1.899,7,5,9
2023-09-02 08:00:00,38.64,1.889006,1.886833333,1.896,1.899,8,5,9
2023-09-02 09:00:00,26.73,1.888887,1.908166667,1.938,1.949,9,5,9
2023-09-02 11:00:00,63.08,1.905785,1.844833333,1.892,1.876,11,5,9
2023-09-02 12:00:00,44.31,1.909177,1.857,1.925,1.915666667,12,5,9
2023-09-02 13:00:00,58.23,1.889066,1.879,1.923,1.907,13,5,9
2023-09-02 14:00:00,118.49,1.889145,1.826,1.901,1.882,14,5,9
2023-09-02 15:00:00,77.71,1.888947,1.859833333,1.949,1.9025,15,5,9
2023-09-02 16:00:00,196.69,1.882402,1.842333333,1.899,1.870333333,16,5,9
2023-09-02 17:00:00,26.74,1.869252,1.830666667,1.8985,1.864,17,5,9
2023-09-02 18:00:00,78.44,1.848625,1.828333333,1.864,1.847333333,18,5,9
2023-09-02 19:00:00,91.04,1.869014,1.8435,1.887,1.854,19,5,9
2023-09-02 20:00:00,10.76,1.859018,1.849,1.882,1.859,20,5,9
2023-09-02 21:00:00,63.63,1.859058,1.8225,1.846,1.859,21,5,9
2023-09-03 07:00:00,8.28,1.898526,1.8344788135,1.8612288135,1.8577288135,7,6,9
2023-09-03 08:00:00,168.11,1.828982,1.846457627,1.876457627,1.856457627,8,6,9
2023-09-03 09:00:00,75.26,1.889006,1.848166667,1.886,1.879,9,6,9
2023-09-03 10:00:00,139.88,1.88738,1.869,1.888,1.8835,10,6,9
2023-09-03 11:00:00,117.65,1.829109,1.824833333,1.872,1.854833333,11,6,9
